iso,SID,P_2019,GR_SID,area
vnm,4327,7906,243,719
vnm,4317,5494,243,483
vnm,4333,6406,243,782
vnm,4325,5555,243,668
vnm,4329,6088,243,650
vnm,4316,5038,243,562
vnm,4312,5585,243,500
vnm,4302,11391,243,853
vnm,4308,6836,243,651
vnm,4318,6767,243,766
vnm,4319,8450,243,867
vnm,4321,5083,243,562
vnm,4322,9433,243,827
vnm,4320,8512,243,807
vnm,4313,5907,243,553
vnm,4330,7035,243,786
vnm,4488,3402,247,504
vnm,4468,4068,247,535
vnm,4501,8937,247,1131
vnm,4485,5999,247,678
vnm,4471,7412,247,820
vnm,4500,5282,247,654
vnm,4480,3059,247,389
vnm,4470,5616,247,655
vnm,4502,5758,247,774
vnm,4484,5966,247,706
vnm,4473,5863,247,742
vnm,4495,3376,247,507
vnm,4498,6671,247,752
vnm,4499,5826,247,824
vnm,4479,6323,247,535
vnm,4466,6325,247,749
vnm,4487,9403,247,740
vnm,4496,6294,247,494
vnm,4483,4642,247,548
vnm,4493,5405,247,579
vnm,4494,8199,247,926
vnm,4474,2321,247,241
vnm,4464,8931,247,796
vnm,4477,6293,247,663
vnm,4478,5709,247,611
vnm,4465,6263,247,868
vnm,4482,3992,247,394
vnm,4497,4472,247,439
vnm,4491,5221,247,593
vnm,4492,6279,247,610
vnm,4476,6266,247,650
vnm,4481,9195,247,663
vnm,4486,5152,247,327
vnm,4472,2835,247,333
vnm,4469,8257,247,812
vnm,4490,4363,247,558
vnm,4489,5531,247,426
vnm,4280,5552,242,674
vnm,4279,8658,242,800
vnm,4272,4783,242,517
vnm,4264,7058,242,704
vnm,4295,5050,242,554
vnm,4268,4122,242,477
vnm,4263,8852,242,678
vnm,4288,6417,242,603
vnm,4291,8680,242,937
vnm,4276,8713,242,873
vnm,4284,4287,242,538
vnm,4271,4273,242,486
vnm,4285,4882,242,478
vnm,4298,4533,242,588
vnm,4293,8138,242,737
vnm,4287,6009,242,632
vnm,4299,9854,242,1136
vnm,4296,8593,242,907
vnm,4290,3847,242,445
vnm,4286,3529,242,380
vnm,4262,4724,242,145
vnm,4270,5688,242,540
vnm,4278,7792,242,772
vnm,4273,11337,242,875
vnm,4281,7654,242,892
vnm,4265,7216,242,849
vnm,4269,9602,242,866
vnm,4289,5229,242,653
vnm,4274,4048,242,494
vnm,4266,3510,242,373
vnm,4283,6092,242,512
vnm,4275,4279,242,530
vnm,4277,8536,242,940
vnm,4292,6311,242,600
vnm,4282,5002,242,616
vnm,4267,5658,242,637
vnm,4297,6129,242,633
vnm,4294,4156,242,454
vnm,4249,12336,241,98
vnm,4250,6027,241,68
vnm,4257,9204,241,665
vnm,4378,6995,241,531
vnm,4379,4284,241,278
vnm,4258,14628,241,660
vnm,4251,17507,241,194
vnm,4248,5490,241,65
vnm,4253,6045,241,118
vnm,4259,12273,241,725
vnm,4252,17131,241,135
vnm,4514,7211,241,438
vnm,4254,13487,241,297
vnm,4255,8561,241,208
vnm,4256,20617,241,398
vnm,4261,12562,241,734
vnm,4467,8118,241,724
vnm,4475,10862,241,921
vnm,4260,9522,241,766
vnm,4381,10074,245,162
vnm,4384,2622,245,316
vnm,4422,6560,245,773
vnm,4388,4057,245,501
vnm,4396,5050,245,535
vnm,4397,4409,245,524
vnm,4398,4300,245,562
vnm,4385,3923,245,583
vnm,4394,5190,245,507
vnm,4403,4510,245,594
vnm,4399,5231,245,448
vnm,4386,3797,245,514
vnm,4404,6163,245,734
vnm,4390,5111,245,629
vnm,4402,7938,245,806
vnm,4401,5012,245,405
vnm,4389,6166,245,880
vnm,4407,8142,245,803
vnm,4400,3285,245,382
vnm,4387,7093,245,842
vnm,4406,8152,245,861
vnm,4382,3548,245,479
vnm,4405,6521,245,587
vnm,4395,6582,245,711
vnm,4383,8115,245,1456
vnm,4392,5216,245,591
vnm,4391,3998,245,578
vnm,4393,8518,245,394
vnm,4416,2869,245,339
vnm,4419,5861,245,831
vnm,4411,3231,245,469
vnm,4412,5937,245,742
vnm,4425,3275,245,474
vnm,4415,3508,245,508
vnm,4421,4057,245,449
vnm,4413,5880,245,591
vnm,4418,4974,245,603
vnm,4409,6958,245,690
vnm,4417,7051,245,922
vnm,4414,5745,245,698
vnm,4423,3220,245,498
vnm,4426,4346,245,691
vnm,4428,6424,245,796
vnm,4410,2459,245,411
vnm,4427,3805,245,739
vnm,4424,3324,245,571
vnm,4408,6319,245,636
vnm,4420,4207,245,411
vnm,4443,6633,246,736
vnm,4455,8319,246,787
vnm,4445,6781,246,957
vnm,4430,3029,246,357
vnm,4439,6178,246,762
vnm,4447,5111,246,574
vnm,4432,4743,246,822
vnm,4440,8370,246,679
vnm,4442,5934,246,733
vnm,4433,4930,246,562
vnm,4431,3611,246,517
vnm,4438,4593,246,526
vnm,4435,6260,246,559
vnm,4454,7138,246,743
vnm,4451,2894,246,171
vnm,4462,9377,246,836
vnm,4460,10234,246,929
vnm,4457,6522,246,726
vnm,4461,5038,246,932
vnm,4463,4422,246,634
vnm,4453,8072,246,656
vnm,4456,6751,246,583
vnm,4458,6875,246,465
vnm,4459,11530,246,939
vnm,4448,6031,246,541
vnm,4441,3203,246,447
vnm,4446,6449,246,565
vnm,4436,6357,246,744
vnm,4437,5727,246,643
vnm,4449,4330,246,529
vnm,4444,3856,246,401
vnm,4450,4125,246,574
vnm,4429,6889,246,252
vnm,4452,9083,246,691
vnm,4434,4487,246,638
vnm,4520,10241,248,965
vnm,4505,5071,248,529
vnm,4516,4633,248,504
vnm,4532,8915,248,1006
vnm,4504,5902,248,749
vnm,4533,8158,248,827
vnm,4507,5260,248,789
vnm,4525,6407,248,604
vnm,4515,8001,248,827
vnm,4513,10207,248,868
vnm,4517,8679,248,736
vnm,4526,7783,248,676
vnm,4508,6358,248,763
vnm,4522,7133,248,667
vnm,4510,7240,248,814
vnm,4521,6246,248,803
vnm,4518,5681,248,644
vnm,4511,7976,248,743
vnm,4519,8872,248,633
vnm,4509,9001,248,805
vnm,4523,7494,248,606
vnm,4512,11455,248,1045
vnm,4527,9630,248,956
vnm,4529,5936,248,803
vnm,4524,10713,248,674
vnm,4503,4412,248,112
vnm,4530,9715,248,813
vnm,4531,6378,248,656
vnm,4528,4585,248,471
vnm,4506,7983,248,921
vnm,2028,5945,121,1746
vnm,2021,7279,121,1509
vnm,2030,6540,121,1152
vnm,2036,3748,121,3676
vnm,2023,6518,121,1896
vnm,2013,2948,121,1789
vnm,2024,5002,121,1749
vnm,2026,4924,121,3450
vnm,2008,15524,121,1743
vnm,2027,6298,121,1624
vnm,2035,7654,121,2243
vnm,2031,4100,121,1340
vnm,2025,3666,121,2760
vnm,2032,5496,121,4238
vnm,2011,4175,121,2852
vnm,2015,3051,121,1098
vnm,2019,6358,121,1618
vnm,2014,4770,121,2106
vnm,2016,6771,121,2589
vnm,2018,3975,121,1207
vnm,2020,6544,121,2897
vnm,2010,4267,121,2845
vnm,2009,3209,121,882
vnm,2037,3502,121,5369
vnm,2017,5524,121,2921
vnm,2029,3782,121,1911
vnm,2022,6438,121,1378
vnm,2033,3468,121,716
vnm,2034,6990,121,3071
vnm,2012,11227,121,4853
vnm,1944,3865,117,1072
vnm,1939,1996,117,3502
vnm,1953,3809,117,3265
vnm,1956,4381,117,3677
vnm,1950,3364,117,1333
vnm,1933,6393,117,553
vnm,1946,2640,117,994
vnm,1945,4117,117,1759
vnm,1951,4046,117,1854
vnm,1938,2634,117,1561
vnm,1940,2106,117,1153
vnm,1935,3637,117,5529
vnm,1934,2571,117,3616
vnm,1955,5670,117,3854
vnm,1952,3122,117,1718
vnm,1943,3439,117,2691
vnm,1941,2582,117,1800
vnm,1936,4084,117,6928
vnm,1954,4887,117,1901
vnm,1942,2992,117,2666
vnm,1937,3991,117,7554
vnm,1947,3513,117,2243
vnm,1948,4611,117,1374
vnm,1949,3721,117,1729
vnm,1984,3379,119,5160
vnm,1987,6233,119,6974
vnm,1978,2861,119,1478
vnm,1985,11596,119,1630
vnm,1982,4687,119,1457
vnm,1983,6983,119,3863
vnm,1980,6477,119,2192
vnm,1990,10616,119,2993
vnm,1979,3321,119,1753
vnm,1973,3783,119,1345
vnm,1989,5008,119,2601
vnm,1977,5927,119,5165
vnm,1975,3780,119,728
vnm,1981,10888,119,8179
vnm,1976,5170,119,7974
vnm,2039,3487,122,176
vnm,2040,10235,122,178
vnm,2038,6076,122,441
vnm,2045,10605,122,1674
vnm,2046,33632,122,1294
vnm,2052,8746,122,796
vnm,2043,13577,122,2337
vnm,2044,8181,122,2476
vnm,2050,8203,122,959
vnm,2041,3126,122,3239
vnm,2042,14238,122,6553
vnm,2051,9441,122,1159
vnm,2054,5816,122,548
vnm,2047,16208,122,4022
vnm,2055,5841,122,605
vnm,2048,16123,122,1773
vnm,2053,11681,122,991
vnm,2049,8879,122,1288
vnm,2063,7059,123,1679
vnm,2057,6604,123,2124
vnm,2062,5591,123,1111
vnm,2067,9793,123,1585
vnm,2075,7364,123,966
vnm,2076,6580,123,608
vnm,2056,9288,123,1291
vnm,2073,9011,123,1265
vnm,2071,4795,123,582
vnm,2072,11247,123,1489
vnm,2066,8124,123,662
vnm,2069,9639,123,1296
vnm,2065,8834,123,2494
vnm,2059,8143,123,2570
vnm,2060,7889,123,2707
vnm,2061,5462,123,3374
vnm,2074,5818,123,611
vnm,2064,9322,123,1338
vnm,2070,6051,123,695
vnm,2068,8207,123,919
vnm,1971,9785,118,2131
vnm,1964,8767,118,4915
vnm,1958,8701,118,297
vnm,1957,3464,118,503
vnm,1967,2568,118,1184
vnm,1963,3266,118,2177
vnm,1969,10394,118,3147
vnm,1965,3114,118,1937
vnm,1966,5710,118,2779
vnm,1968,8728,118,3145
vnm,1970,9141,118,2244
vnm,1961,7127,118,4542
vnm,1962,6976,118,5379
vnm,1959,6685,118,5921
vnm,1960,6034,118,3731
vnm,1932,4836,116,1068
vnm,1930,6099,116,1032
vnm,1931,8449,116,3348
vnm,1925,5344,116,642
vnm,1923,2849,116,312
vnm,1922,12628,116,1972
vnm,1924,6656,116,212
vnm,1927,6212,116,547
vnm,1929,5094,116,1348
vnm,1926,7528,116,513
vnm,1928,2765,116,1026
vnm,1909,11023,115,1040
vnm,1986,7247,115,976
vnm,1974,11352,115,408
vnm,1991,6969,115,459
vnm,2058,4697,115,1015
vnm,1906,11474,115,166
vnm,1907,13762,115,497
vnm,1900,14286,115,177
vnm,1992,6119,115,947
vnm,1911,11714,115,472
vnm,1988,9862,115,1909
vnm,1903,20652,115,295
vnm,1910,10880,115,539
vnm,1915,3949,115,783
vnm,1918,6191,115,2014
vnm,1916,5658,115,2054
vnm,1897,8908,115,368
vnm,1902,18520,115,244
vnm,1898,7988,115,354
vnm,1917,16657,115,1342
vnm,1972,15024,115,2049
vnm,1921,5683,115,1754
vnm,1908,10475,115,562
vnm,1914,6662,115,274
vnm,1904,14794,115,395
vnm,1913,4917,115,294
vnm,1919,8546,115,2014
vnm,1905,13979,115,842
vnm,1920,13279,115,1098
vnm,1912,13445,115,397
vnm,1901,6273,115,104
vnm,1899,11363,115,333
vnm,2007,5115,120,3534
vnm,2000,2822,120,4341
vnm,2006,6149,120,6792
vnm,1993,3695,120,1198
vnm,2001,7959,120,4865
vnm,2002,6614,120,4288
vnm,2005,4570,120,9176
vnm,1995,2971,120,10549
vnm,1999,4875,120,7182
vnm,2004,4266,120,7270
vnm,1994,2780,120,12147
vnm,1996,2585,120,12887
vnm,1998,2472,120,5314
vnm,2003,7465,120,6025
vnm,1997,2910,120,9803
vnm,5042,8296,274,2044
vnm,5043,9794,274,1022
vnm,5046,8804,274,1761
vnm,5049,3544,274,618
vnm,5044,8726,274,553
vnm,5045,7610,274,300
vnm,5047,6177,274,285
vnm,5048,4870,274,590
vnm,5089,4545,278,3089
vnm,5098,6274,278,5238
vnm,5096,3782,278,6127
vnm,5082,3072,278,98
vnm,5084,3793,278,4363
vnm,5091,5688,278,2007
vnm,5085,7557,278,3168
vnm,5083,3243,278,5261
vnm,5086,6206,278,2760
vnm,5095,3336,278,4615
vnm,5099,3475,278,3694
vnm,5102,3738,278,1233
vnm,5094,4671,278,9786
vnm,5093,2920,278,1794
vnm,5090,4621,278,7167
vnm,5088,3343,278,3602
vnm,5092,5049,278,5491
vnm,5104,2334,278,1508
vnm,5097,3207,278,3505
vnm,5087,2092,278,4777
vnm,5101,8744,278,7951
vnm,5103,3204,278,3213
vnm,5100,5322,278,4403
vnm,5159,9245,282,3563
vnm,5162,5319,282,4763
vnm,5158,4294,282,2046
vnm,5157,4123,282,2855
vnm,5166,5764,282,3788
vnm,5155,2775,282,1720
vnm,5165,7004,282,3529
vnm,5164,6849,282,933
vnm,5169,5546,282,2630
vnm,5154,8177,282,5709
vnm,5161,5298,282,2745
vnm,5163,3845,282,2270
vnm,5168,3766,282,750
vnm,5156,5779,282,2666
vnm,5151,5618,282,409
vnm,5153,6503,282,3523
vnm,5160,6314,282,2274
vnm,5170,7803,282,1913
vnm,5167,3677,282,2002
vnm,5152,1318,282,699
vnm,5575,3646,297,373
vnm,5569,4910,297,681
vnm,5566,4983,297,627
vnm,5568,3314,297,446
vnm,5572,4305,297,504
vnm,5579,5091,297,1091
vnm,5567,5447,297,686
vnm,5578,4345,297,670
vnm,5580,4576,297,838
vnm,5576,5079,297,468
vnm,5573,5620,297,652
vnm,5574,5636,297,950
vnm,5577,5193,297,770
vnm,5570,4914,297,693
vnm,5564,9300,297,327
vnm,5450,7198,292,766
vnm,5447,3199,292,726
vnm,5445,4383,292,664
vnm,5444,4481,292,392
vnm,5468,7678,292,780
vnm,5467,8685,292,266
vnm,5443,4583,292,295
vnm,5460,4973,292,433
vnm,5464,10912,292,600
vnm,5466,12761,292,568
vnm,5449,4995,292,560
vnm,5457,4890,292,568
vnm,5461,3640,292,521
vnm,5454,4905,292,446
vnm,5465,13974,292,449
vnm,5469,17420,292,56
vnm,5453,3812,292,482
vnm,5463,6737,292,714
vnm,5462,4242,292,539
vnm,5459,2553,292,283
vnm,5451,7086,292,706
vnm,5456,3839,292,331
vnm,5448,9026,292,952
vnm,5446,5189,292,1121
vnm,5452,4303,292,675
vnm,5455,4205,292,355
vnm,5458,5173,292,503
vnm,5202,5940,284,742
vnm,5218,5470,284,987
vnm,5220,5016,284,530
vnm,5215,3751,284,1253
vnm,5207,3348,284,460
vnm,5206,4529,284,980
vnm,5223,4051,284,444
vnm,5219,3735,284,758
vnm,5212,3863,284,731
vnm,5214,8419,284,2827
vnm,5200,9663,284,5890
vnm,5210,3624,284,459
vnm,5211,4239,284,646
vnm,5209,2948,284,356
vnm,5208,2844,284,280
vnm,5213,4813,284,1638
vnm,5216,4740,284,1543
vnm,5222,3860,284,683
vnm,5205,2463,284,405
vnm,5217,6513,284,2014
vnm,5221,1697,284,269
vnm,5199,6718,284,262
vnm,5203,4156,284,763
vnm,5201,7731,284,1888
vnm,5204,3716,284,328
vnm,5394,4986,291,204
vnm,5408,5608,291,482
vnm,5432,8602,291,477
vnm,5421,5895,291,558
vnm,5419,4749,291,444
vnm,5423,4574,291,338
vnm,5417,2763,291,361
vnm,5438,5133,291,304
vnm,5396,4494,291,362
vnm,5436,4711,291,422
vnm,5412,5428,291,452
vnm,5418,4262,291,328
vnm,5398,4279,291,987
vnm,5409,2900,291,295
vnm,5402,6221,291,346
vnm,5427,5412,291,294
vnm,5406,3163,291,286
vnm,5431,6003,291,431
vnm,5415,3871,291,413
vnm,5437,6895,291,514
vnm,5440,10200,291,391
vnm,5430,6811,291,348
vnm,5400,4470,291,492
vnm,5399,4980,291,423
vnm,5416,2869,291,314
vnm,5401,6577,291,609
vnm,5411,4356,291,420
vnm,5405,3378,291,363
vnm,5433,5003,291,398
vnm,5422,7847,291,649
vnm,5425,6939,291,360
vnm,5424,4181,291,359
vnm,5439,11027,291,464
vnm,5426,5008,291,439
vnm,5435,6129,291,490
vnm,5428,4576,291,373
vnm,5404,6078,291,659
vnm,5441,10891,291,596
vnm,5403,4864,291,583
vnm,5420,4207,291,271
vnm,5397,3407,291,471
vnm,5407,3297,291,250
vnm,5434,4201,291,749
vnm,5128,4746,280,3936
vnm,5122,2595,280,4909
vnm,5123,4910,280,9077
vnm,5126,4402,280,7857
vnm,5118,4679,280,298
vnm,5127,4622,280,3012
vnm,5125,3518,280,5478
vnm,5124,6134,280,5479
vnm,5121,2397,280,8663
vnm,5119,5249,280,12078
vnm,5120,6106,280,11787
vnm,5063,3528,276,8029
vnm,5055,3048,276,1086
vnm,5058,4952,276,10142
vnm,5062,2830,276,4458
vnm,5061,5045,276,8549
vnm,5060,5658,276,13553
vnm,5056,3896,276,14845
vnm,5057,4173,276,14955
vnm,5059,6388,276,23800
vnm,5135,5268,281,2362
vnm,5142,4819,281,2470
vnm,5138,3029,281,1186
vnm,5148,11555,281,3651
vnm,5141,3295,281,1936
vnm,5130,4237,281,1712
vnm,5131,5447,281,3059
vnm,5150,9043,281,3913
vnm,5149,5637,281,2083
vnm,5136,11333,281,3823
vnm,5129,6271,281,217
vnm,5139,5692,281,1755
vnm,5140,4048,281,1912
vnm,5143,5393,281,1822
vnm,5147,9728,281,3894
vnm,5146,3714,281,1711
vnm,5144,3909,281,2727
vnm,5145,3175,281,1495
vnm,5137,8186,281,2961
vnm,5133,6159,281,6258
vnm,5132,9117,281,3835
vnm,5134,6674,281,5525
vnm,5471,4673,293,581
vnm,5487,8007,293,1110
vnm,5479,8061,293,316
vnm,5489,6982,293,1302
vnm,5484,5524,293,843
vnm,5485,4785,293,525
vnm,5481,3471,293,283
vnm,5492,8314,293,542
vnm,5476,3940,293,476
vnm,5482,4707,293,417
vnm,5477,3790,293,416
vnm,5488,6045,293,868
vnm,5470,3958,293,116
vnm,5490,6574,293,718
vnm,5494,4825,293,391
vnm,5495,4054,293,685
vnm,5491,5329,293,457
vnm,5493,6798,293,887
vnm,5480,5029,293,414
vnm,5486,4041,293,411
vnm,5474,4482,293,1150
vnm,5475,5372,293,535
vnm,5496,4309,293,494
vnm,5478,4050,293,411
vnm,5472,4013,293,542
vnm,5473,4900,293,639
vnm,5483,4248,293,452
vnm,5515,6401,295,532
vnm,5516,5716,295,2648
vnm,5523,4129,295,2222
vnm,5524,3769,295,1805
vnm,5520,8972,295,5107
vnm,5522,7993,295,2662
vnm,5519,4817,295,4468
vnm,5529,2223,295,2044
vnm,5531,4482,295,5451
vnm,5530,7186,295,11809
vnm,5517,6558,295,1993
vnm,5521,7355,295,5301
vnm,5526,3775,295,3119
vnm,5518,2330,295,2274
vnm,5525,3902,295,13510
vnm,5528,5332,295,2895
vnm,5527,9390,295,1843
vnm,5498,5001,294,3646
vnm,5507,2931,294,8191
vnm,5505,2570,294,1938
vnm,5504,2657,294,3294
vnm,5501,5013,294,3335
vnm,5506,2365,294,3599
vnm,5510,2169,294,10102
vnm,5512,2976,294,4322
vnm,5511,3233,294,3618
vnm,5508,5121,294,5176
vnm,5513,2683,294,3943
vnm,5509,2579,294,4517
vnm,5514,6683,294,6190
vnm,5500,5197,294,4781
vnm,5499,3289,294,14794
vnm,5502,2228,294,2036
vnm,5497,4115,294,564
vnm,5503,4556,294,3304
vnm,5562,5177,296,1647
vnm,5561,7282,296,1706
vnm,5556,9751,296,1798
vnm,5537,5361,296,713
vnm,5535,4163,296,828
vnm,5546,5460,296,879
vnm,5545,5944,296,870
vnm,5532,13391,296,1078
vnm,5543,5596,296,1137
vnm,5544,5355,296,719
vnm,5541,3059,296,621
vnm,5542,5058,296,1220
vnm,5536,5473,296,1295
vnm,5533,4845,296,838
vnm,5534,4125,296,615
vnm,5555,6956,296,1390
vnm,5552,12819,296,1892
vnm,5558,5186,296,834
vnm,5550,6822,296,581
vnm,5553,4008,296,851
vnm,5554,4232,296,719
vnm,5548,4229,296,693
vnm,5538,4695,296,620
vnm,5540,3996,296,921
vnm,5539,2271,296,361
vnm,5559,4250,296,1018
vnm,5560,6072,296,2032
vnm,5557,4928,296,758
vnm,5547,5592,296,986
vnm,5549,7473,296,1064
vnm,5551,4651,296,858
vnm,5563,2902,296,710
vnm,5594,6477,298,814
vnm,5603,6871,298,383
vnm,5590,5825,298,653
vnm,5589,6630,298,757
vnm,5611,4513,298,479
vnm,5618,9324,298,456
vnm,5595,6176,298,781
vnm,5599,6105,298,771
vnm,5601,6453,298,585
vnm,5620,6134,298,647
vnm,5621,7197,298,645
vnm,5600,4276,298,506
vnm,5597,4837,298,719
vnm,5619,8862,298,805
vnm,5604,8402,298,1061
vnm,5622,13593,298,278
vnm,5592,6722,298,855
vnm,5593,5942,298,729
vnm,5588,7427,298,858
vnm,5606,2806,298,426
vnm,5586,9765,298,727
vnm,5623,7235,298,322
vnm,5624,10151,298,445
vnm,4798,7894,261,837
vnm,5587,5440,298,596
vnm,5605,5474,298,741
vnm,1,0,1,28297
vnm,5602,6160,298,252
vnm,5608,4817,298,713
vnm,5596,4969,298,845
vnm,5584,3504,298,155
vnm,5598,6379,298,860
vnm,5076,3770,277,8207
vnm,5073,2938,277,9476
vnm,5074,3948,277,7799
vnm,5080,2555,277,11577
vnm,5075,3118,277,11655
vnm,5079,2436,277,4802
vnm,5069,1860,277,5438
vnm,5078,1118,277,2553
vnm,5070,2684,277,7777
vnm,5067,1804,277,3691
vnm,5071,1931,277,3024
vnm,5064,3714,277,471
vnm,5065,2486,277,6978
vnm,5072,3099,277,9512
vnm,5077,3550,277,6876
vnm,5066,3169,277,9177
vnm,5068,2804,277,9866
vnm,5081,1355,277,2726
vnm,5117,2736,279,11019
vnm,5113,3912,279,15739
vnm,5105,2556,279,1000
vnm,5116,4649,279,11718
vnm,5110,2139,279,11442
vnm,5114,2898,279,5545
vnm,5112,3657,279,16649
vnm,5115,3058,279,8597
vnm,5111,3838,279,11459
vnm,5109,3606,279,4360
vnm,5107,2393,279,6676
vnm,5108,3103,279,5120
vnm,5106,1661,279,6157
vnm,5051,8404,275,182
vnm,5615,9355,275,622
vnm,5053,11081,275,496
vnm,5617,6315,275,256
vnm,5610,6197,275,439
vnm,5609,5017,275,453
vnm,5614,8803,275,520
vnm,5054,15200,275,232
vnm,5616,9701,275,527
vnm,5052,13249,275,437
vnm,5050,14998,275,270
vnm,5171,4200,283,167
vnm,5198,3935,283,2020
vnm,5179,6212,283,1737
vnm,5177,8694,283,3938
vnm,5180,3476,283,667
vnm,5181,4723,283,1157
vnm,5174,2769,283,8049
vnm,5182,4810,283,1239
vnm,5175,6838,283,2431
vnm,5178,6836,283,2142
vnm,5173,1941,283,621
vnm,5176,3639,283,4750
vnm,5192,3194,283,1438
vnm,5187,4314,283,2175
vnm,5197,4632,283,1173
vnm,5196,6868,283,1099
vnm,5195,6484,283,3288
vnm,5183,5043,283,2709
vnm,5186,8804,283,3989
vnm,5191,6132,283,2868
vnm,5188,6629,283,3220
vnm,5193,5171,283,1324
vnm,5194,4173,283,1035
vnm,5189,5519,283,1827
vnm,5190,6237,283,4871
vnm,5185,6037,283,1774
vnm,5184,3134,283,5489
vnm,5172,2881,283,557
vnm,5276,5044,287,463
vnm,5275,2067,287,366
vnm,5270,6957,287,436
vnm,5277,6205,287,619
vnm,5301,3743,287,529
vnm,5299,6372,287,1158
vnm,5271,3144,287,314
vnm,5283,3729,287,376
vnm,5288,4643,287,503
vnm,5282,5156,287,782
vnm,5298,4332,287,865
vnm,5279,3761,287,555
vnm,5289,8108,287,2544
vnm,5296,3208,287,558
vnm,5273,3800,287,533
vnm,5305,1527,287,344
vnm,5309,2850,287,422
vnm,5269,5791,287,168
vnm,5290,7809,287,1177
vnm,5291,7149,287,669
vnm,5297,4158,287,1584
vnm,5284,4539,287,598
vnm,5281,5384,287,703
vnm,5287,4853,287,1299
vnm,5272,2960,287,381
vnm,5304,6012,287,718
vnm,5303,5520,287,560
vnm,5294,3125,287,563
vnm,5306,4318,287,713
vnm,5278,4097,287,608
vnm,5292,7098,287,3808
vnm,5285,3638,287,441
vnm,5286,6973,287,1519
vnm,5307,3093,287,435
vnm,5293,6040,287,1915
vnm,5274,3164,287,430
vnm,5295,8371,287,939
vnm,5300,3900,287,817
vnm,5280,4225,287,603
vnm,5308,4399,287,746
vnm,5302,3093,287,338
vnm,5565,8236,273,315
vnm,5031,9282,273,83
vnm,5028,6388,273,84
vnm,5036,10995,273,781
vnm,5038,9735,273,651
vnm,5583,4669,273,458
vnm,5037,15425,273,391
vnm,5571,7500,273,1124
vnm,5034,11782,273,103
vnm,5582,8081,273,504
vnm,5025,24925,273,435
vnm,5033,29976,273,538
vnm,5581,3653,273,509
vnm,5024,5775,273,410
vnm,5442,4395,273,350
vnm,5429,4259,273,462
vnm,5413,3551,273,243
vnm,5410,3091,273,295
vnm,5414,6787,273,622
vnm,5030,9942,273,116
vnm,5026,13775,273,267
vnm,5032,10018,273,69
vnm,5029,15370,273,208
vnm,5607,9284,273,823
vnm,5591,6588,273,630
vnm,5039,11419,273,552
vnm,5612,8483,273,483
vnm,5613,8351,273,439
vnm,5040,9944,273,418
vnm,5585,8305,273,566
vnm,5041,12766,273,1024
vnm,5035,10389,273,101
vnm,5395,6411,273,253
vnm,5392,10323,273,552
vnm,5391,9133,273,574
vnm,5389,3632,273,461
vnm,5027,12261,273,115
vnm,5388,3479,290,384
vnm,5379,4543,290,675
vnm,5368,6905,290,746
vnm,5387,8201,290,545
vnm,5372,7650,290,1036
vnm,5371,6208,290,912
vnm,5390,3945,290,662
vnm,5374,7137,290,781
vnm,5380,5788,290,789
vnm,5370,6478,290,907
vnm,5384,4937,290,482
vnm,5381,2857,290,407
vnm,5364,6164,290,814
vnm,5373,8225,290,631
vnm,5369,8210,290,732
vnm,5366,5002,290,485
vnm,5376,4869,290,769
vnm,5382,7634,290,691
vnm,5393,2737,290,334
vnm,5375,3905,290,462
vnm,5377,5317,290,699
vnm,5367,5736,290,490
vnm,5378,4836,290,656
vnm,5386,4763,290,489
vnm,5385,4303,290,411
vnm,5383,5349,290,595
vnm,5365,5806,290,656
vnm,5363,8782,290,619
vnm,5311,3687,288,25821
vnm,5318,6438,288,6954
vnm,5317,6960,288,4297
vnm,5315,8035,288,9390
vnm,5324,7561,288,2038
vnm,5326,5211,288,4577
vnm,5323,5276,288,1029
vnm,5310,5809,288,305
vnm,5314,5508,288,15634
vnm,5321,3629,288,4842
vnm,5316,5538,288,4370
vnm,5325,2734,288,9021
vnm,5322,5413,288,886
vnm,5313,4075,288,12251
vnm,5320,3650,288,4127
vnm,5319,3935,288,5022
vnm,5312,5131,288,23044
vnm,5631,4947,299,1258
vnm,5644,7068,299,632
vnm,5635,8101,299,2730
vnm,5638,3175,299,2844
vnm,5633,5911,299,761
vnm,5649,12032,299,835
vnm,5626,9624,299,513
vnm,5658,8173,299,1116
vnm,5643,7838,299,760
vnm,5637,6187,299,1060
vnm,5642,9441,299,1974
vnm,5630,12257,299,588
vnm,5645,18092,299,232
vnm,5656,10559,299,2793
vnm,5655,4233,299,830
vnm,5634,4116,299,1645
vnm,5653,8142,299,1744
vnm,5632,6577,299,1091
vnm,5657,9415,299,333
vnm,5641,9282,299,3812
vnm,5640,5442,299,755
vnm,5646,3718,299,2454
vnm,5639,5067,299,3557
vnm,5636,5892,299,1148
vnm,5650,8316,299,4163
vnm,5628,6985,299,1041
vnm,5627,5860,299,543
vnm,5625,5700,299,157
vnm,5652,5778,299,722
vnm,5629,3391,299,443
vnm,5654,9002,299,3548
vnm,5648,6525,299,1585
vnm,5651,4339,299,1273
vnm,5647,8330,299,743
vnm,5342,5501,289,574
vnm,5362,3037,289,2100
vnm,5346,6243,289,694
vnm,5348,4785,289,842
vnm,5347,8008,289,906
vnm,5339,6520,289,1082
vnm,5340,8330,289,818
vnm,5341,8731,289,1327
vnm,5331,5626,289,1087
vnm,5335,6101,289,1161
vnm,5333,6247,289,788
vnm,5332,3501,289,758
